cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
129,579467,"761862719",5113,"primary","State Highway 109","MN 109","B",96,1,"T","F",1,427101.2196008,4845687.00612873
130,807341,"1106651057",5115,"tertiary","Main Street","CH 69","B",48,1,"T","F",1,427386.65654198,4846509.45630868
131,807344,"1106651060",5115,"tertiary","480th Avenue","CH 19","B",88,1,"T","F",1,426975.710039385,4848681.52354981
132,306949,"115096406",5114,"secondary","460th Avenue","CH 17","B",88,0,"F","F",1,423796.307408351,4851126.87884297
133,92088,"18080301",5122,"residential","85th Street",,"B",0,0,"F","F",1,406328.138137189,4829067.88697767
134,934712,"1331969293",5122,"residential","347th Avenue",,"B",0,0,"F","F",1,405332.890787312,4827020.0828314
135,87670,"18075195",5122,"residential","70th Street",,"B",0,0,"F","F",1,404869.853444857,4826682.58489146
136,94383,"18083177",5122,"residential","40th Street",,"B",0,0,"F","F",1,399193.101053167,4821936.30931776
137,151614,"18152662",5114,"secondary","280th Avenue","CR 53","B",0,0,"F","F",1,394363.978451989,4823218.47765475
138,151081,"18152058",5141,"service",,,"B",0,0,"F","F",1,393705.221260737,4821937.96859756
139,93499,"18082080",5122,"residential","450th Avenue",,"B",0,0,"F","F",1,422142.993635853,4846543.9901156
140,93992,"18082697",5122,"residential","95th Street",,"B",0,0,"F","F",1,400652.697728665,4830767.84144364
141,393869,"254443970",5122,"residential","310th Avenue",,"B",0,0,"F","F",1,399287.287076008,4828593.56227111
142,92085,"18080298",5122,"residential","85th Street",,"B",0,0,"F","F",1,399516.100584866,4829162.48552484
143,93770,"18082409",5115,"tertiary","County Road 6","CR 6","B",0,0,"F","F",1,401140.848619059,4829149.86663728
144,306887,"115024657",5114,"secondary","320th Avenue","CR 1","B",0,0,"F","F",1,400939.784979436,4829959.1621
145,306949,"115096406",5114,"secondary","460th Avenue","CH 17","B",88,0,"F","F",1,423754.554986663,4847348.27907736
146,306949,"115096406",5114,"secondary","460th Avenue","CH 17","B",88,0,"F","F",1,423762.145939358,4848378.79913214
147,93541,"18082129",5122,"residential","135th Street",,"B",0,0,"F","F",1,421225.476547357,4836876.58591191
148,794503,"1079634146",5115,"tertiary","60th Street","CH 4","B",0,0,"F","F",1,403115.531561608,4825104.18180774
149,93826,"18082488",5122,"residential","50th Street",,"B",0,0,"F","F",1,402439.315951177,4823507.26681134
150,306887,"115024657",5114,"secondary","320th Avenue","CR 1","B",0,0,"F","F",1,400812.86991468,4822457.16243844
151,94130,"18082865",5122,"residential","480th Avenue",,"B",0,0,"F","F",1,426891.074119806,4839625.47943309
152,306968,"115124891",5122,"residential","540th Avenue",,"B",0,0,"F","F",1,436647.362708957,4852456.8842
153,306950,"115097369",5115,"tertiary","170th Street","CH 19","B",88,0,"F","F",1,428364.772771005,4842441.00479976
154,307022,"115296516",5122,"residential","160th Street",,"B",0,0,"F","F",1,427469.420559347,4840836.26652072
155,92635,"18081013",5122,"residential","160th Street",,"B",0,0,"F","F",1,443743.964716363,4840697.62008405
156,93902,"18082595",5122,"residential","580th Avenue",,"B",0,0,"F","F",1,442932.840448738,4840035.55565132
157,93902,"18082595",5122,"residential","580th Avenue",,"B",0,0,"F","F",1,442949.396873547,4841872.04935615
158,92671,"18081058",5122,"residential","565th Avenue",,"B",0,0,"F","F",1,440096.549362344,4836219.33208516
159,808992,"1109894716",5122,"residential","140th Street",,"B",0,1,"T","F",1,441923.358349456,4837511.99136017
160,808964,"1109894682",5122,"residential","150th Street",,"B",0,1,"T","F",1,441372.579269264,4839128.0574852
161,427723,"370270552",5142,"track","30th Street",,"B",0,0,"F","F",1,432380.298087278,4819873.06869903
162,92968,"18081430",5122,"residential","500th Avenue",,"B",0,0,"F","F",1,429804.138025759,4817890.05974242
163,92725,"18081120",5115,"tertiary","490th Avenue","CR 219","B",0,0,"F","F",1,428208.776800613,4819501.73640873
164,807486,"1106698608",5122,"residential","480th Avenue",,"B",0,0,"F","F",1,426588.752558531,4819047.9444
